x_mm,y_mm,z_mm,LET_keV_per_um,Dose_GyRBE
3.359600,-82.229000,-230.750000,1.158053,0.509485
3.659600,-82.229000,-230.750000,1.132183,0.509290
3.959600,-82.229000,-230.750000,1.174016,0.513231
4.259600,-82.229000,-230.750000,1.169365,0.510320
4.559600,-82.229000,-230.750000,1.182376,0.509186
-11.640400,-82.529000,-230.450000,1.177626,0.503658
-11.340400,-82.529000,-230.450000,1.221741,0.512866
-11.040400,-82.529000,-230.450000,1.176761,0.509514
-10.740400,-82.529000,-230.450000,1.210971,0.512331
-10.440400,-82.529000,-230.450000,1.162765,0.515844
-10.140400,-82.529000,-230.450000,1.189321,0.509084
-9.840400,-82.529000,-230.450000,1.185172,0.508887
-9.540400,-82.529000,-230.450000,1.181492,0.515660
-9.240400,-82.529000,-230.450000,1.196017,0.512380
-8.940400,-82.529000,-230.450000,1.183184,0.510481
-8.640400,-82.529000,-230.450000,1.213140,0.513685
-8.340400,-82.529000,-230.450000,1.207076,0.514453
-8.040400,-82.529000,-230.450000,1.210121,0.513853
-7.740400,-82.529000,-230.450000,1.179666,0.515744
-7.440400,-82.529000,-230.450000,1.208565,0.507760
-7.140400,-82.529000,-230.450000,1.195089,0.515481
-6.840400,-82.529000,-230.450000,1.247810,0.515918
-6.540400,-82.529000,-230.450000,1.174918,0.514293
-6.240400,-82.529000,-230.450000,1.193728,0.516400
-5.940400,-82.529000,-230.450000,1.163678,0.510061
-5.640400,-82.529000,-230.450000,1.185907,0.507629
-5.340400,-82.529000,-230.450000,1.188367,0.510742
-5.040400,-82.529000,-230.450000,1.155974,0.515649
-4.740400,-82.529000,-230.450000,1.261386,0.517925
-4.440400,-82.529000,-230.450000,1.211561,0.521503
-4.140400,-82.529000,-230.450000,1.170176,0.520331
-3.840400,-82.529000,-230.450000,1.157091,0.513893
-3.540400,-82.529000,-230.450000,1.198764,0.519214
-3.240400,-82.529000,-230.450000,1.131519,0.518785
-2.940400,-82.529000,-230.450000,1.166526,0.513000
-2.640400,-82.529000,-230.450000,1.205255,0.514176
-2.340400,-82.529000,-230.450000,1.177640,0.508751
-2.040400,-82.529000,-230.450000,1.193989,0.513573
-1.740400,-82.529000,-230.450000,1.179972,0.517961
-1.440400,-82.529000,-230.450000,1.187533,0.514849
-1.140400,-82.529000,-230.450000,1.210891,0.507141
-0.840400,-82.529000,-230.450000,1.208377,0.512430
-0.540400,-82.529000,-230.450000,1.150501,0.517088
-0.240400,-82.529000,-230.450000,1.155774,0.511599
0.059600,-82.529000,-230.450000,1.158992,0.517170
0.359600,-82.529000,-230.450000,1.237696,0.519710
0.659600,-82.529000,-230.450000,1.185367,0.516020
0.959600,-82.529000,-230.450000,1.206771,0.515501
1.259600,-82.529000,-230.450000,1.221682,0.519172
1.559600,-82.529000,-230.450000,1.190318,0.518977
1.859600,-82.529000,-230.450000,1.238669,0.513686
2.159600,-82.529000,-230.450000,1.208086,0.515974
2.459600,-82.529000,-230.450000,1.169329,0.514115
2.759600,-82.529000,-230.450000,1.191308,0.515763
3.059600,-82.529000,-230.450000,1.193567,0.514117
3.359600,-82.529000,-230.450000,1.181612,0.513315
3.659600,-82.529000,-230.450000,1.170853,0.520088
3.959600,-82.529000,-230.450000,1.226285,0.508448
4.259600,-82.529000,-230.450000,1.168811,0.517744
4.559600,-82.529000,-230.450000,1.184453,0.520241
4.859600,-82.529000,-230.450000,1.149528,0.510006
-11.640400,-82.229000,-230.450000,1.157833,0.500502
-11.340400,-82.229000,-230.450000,1.197355,0.509058
-11.040400,-82.229000,-230.450000,1.202632,0.507848
-10.740400,-82.229000,-230.450000,1.190047,0.508582
-10.440400,-82.229000,-230.450000,1.179842,0.512302
-10.140400,-82.229000,-230.450000,1.172638,0.509781
-9.840400,-82.229000,-230.450000,1.189682,0.508315
-9.540400,-82.229000,-230.450000,1.182277,0.514954
-9.240400,-82.229000,-230.450000,1.198385,0.512448
-8.940400,-82.229000,-230.450000,1.225753,0.510860
-8.640400,-82.229000,-230.450000,1.173408,0.511825
-8.340400,-82.229000,-230.450000,1.177148,0.509201
-8.040400,-82.229000,-230.450000,1.151821,0.509193
-7.740400,-82.229000,-230.450000,1.205396,0.515975
-7.440400,-82.229000,-230.450000,1.166358,0.509522
-7.140400,-82.229000,-230.450000,1.216488,0.513742
-6.840400,-82.229000,-230.450000,1.183100,0.511838
-6.540400,-82.229000,-230.450000,1.206822,0.510995
-6.240400,-82.229000,-230.450000,1.156816,0.514921
-5.940400,-82.229000,-230.450000,1.202144,0.509145
-5.640400,-82.229000,-230.450000,1.236206,0.509169
-5.340400,-82.229000,-230.450000,1.201113,0.511427
-5.040400,-82.229000,-230.450000,1.163245,0.511912
-4.740400,-82.229000,-230.450000,1.172073,0.514642
-4.440400,-82.229000,-230.450000,1.204108,0.516966
-4.140400,-82.229000,-230.450000,1.226773,0.522663
-3.840400,-82.229000,-230.450000,1.176304,0.512006
-3.540400,-82.229000,-230.450000,1.162331,0.514902
-3.240400,-82.229000,-230.450000,1.186660,0.518803
-2.940400,-82.229000,-230.450000,1.179096,0.512899
-2.640400,-82.229000,-230.450000,1.195173,0.511999
-2.340400,-82.229000,-230.450000,1.174365,0.506438
-2.040400,-82.229000,-230.450000,1.164480,0.510409
-1.740400,-82.229000,-230.450000,1.195859,0.516709
-1.440400,-82.229000,-230.450000,1.186047,0.512304
-1.140400,-82.229000,-230.450000,1.206878,0.507808
-0.840400,-82.229000,-230.450000,1.237893,0.512767
-0.540400,-82.229000,-230.450000,1.254572,0.516906
-0.240400,-82.229000,-230.450000,1.230204,0.512865
0.059600,-82.229000,-230.450000,1.240483,0.516652
0.359600,-82.229000,-230.450000,1.189732,0.515347
0.659600,-82.229000,-230.450000,1.196422,0.512959
0.959600,-82.229000,-230.450000,1.159141,0.515396
1.259600,-82.229000,-230.450000,1.160837,0.514816
1.559600,-82.229000,-230.450000,1.188436,0.517153
1.859600,-82.229000,-230.450000,1.201580,0.510820
2.159600,-82.229000,-230.450000,1.157061,0.511881
2.459600,-82.229000,-230.450000,1.152470,0.512571
2.759600,-82.229000,-230.450000,1.184591,0.513020
3.059600,-82.229000,-230.450000,1.176077,0.509875
3.359600,-82.229000,-230.450000,1.150429,0.510857
3.659600,-82.229000,-230.450000,1.172853,0.516865
3.959600,-82.229000,-230.450000,1.179695,0.504522
4.259600,-82.229000,-230.450000,1.159656,0.516876
4.559600,-82.229000,-230.450000,1.192051,0.514624
4.859600,-82.229000,-230.450000,1.247598,0.512461
-11.640400,-82.529000,-230.150000,1.208372,0.510971
-11.340400,-82.529000,-230.150000,1.175546,0.506331
-11.040400,-82.529000,-230.150000,1.183504,0.510454
-10.740400,-82.529000,-230.150000,1.191508,0.512189
-10.440400,-82.529000,-230.150000,1.197674,0.511579
-10.140400,-82.529000,-230.150000,1.213562,0.508162
-9.840400,-82.529000,-230.150000,1.182571,0.512988
-9.540400,-82.529000,-230.150000,1.191023,0.508872
-9.240400,-82.529000,-230.150000,1.228467,0.514155
-8.940400,-82.529000,-230.150000,1.196930,0.516340
-8.640400,-82.529000,-230.150000,1.168472,0.511251
-8.340400,-82.529000,-230.150000,1.175596,0.515741
-8.040400,-82.529000,-230.150000,1.197901,0.514623
-7.740400,-82.529000,-230.150000,1.210122,0.513434
-7.440400,-82.529000,-230.150000,1.202090,0.512596
-7.140400,-82.529000,-230.150000,1.192421,0.514422
-6.840400,-82.529000,-230.150000,1.216743,0.520230
-6.540400,-82.529000,-230.150000,1.173007,0.507387
-6.240400,-82.529000,-230.150000,1.165678,0.513763
-5.940400,-82.529000,-230.150000,1.195662,0.515703
-5.640400,-82.529000,-230.150000,1.181801,0.516365
-5.340400,-82.529000,-230.150000,1.193367,0.514831
-5.040400,-82.529000,-230.150000,1.196653,0.513797
-4.740400,-82.529000,-230.150000,1.205908,0.514539
-4.440400,-82.529000,-230.150000,1.167637,0.513781
-4.140400,-82.529000,-230.150000,1.197438,0.519077
-3.840400,-82.529000,-230.150000,1.240240,0.517142
-3.540400,-82.529000,-230.150000,1.203431,0.515764
-3.240400,-82.529000,-230.150000,1.175897,0.513715
-2.940400,-82.529000,-230.150000,1.191822,0.511540
-2.640400,-82.529000,-230.150000,1.192072,0.510213
-2.340400,-82.529000,-230.150000,1.161447,0.516741
-2.040400,-82.529000,-230.150000,1.160845,0.510343
-1.740400,-82.529000,-230.150000,1.184318,0.512873
-1.440400,-82.529000,-230.150000,1.164812,0.518133
-1.140400,-82.529000,-230.150000,1.199193,0.515005
-0.840400,-82.529000,-230.150000,1.204655,0.514708
-0.540400,-82.529000,-230.150000,1.150709,0.515698
-0.240400,-82.529000,-230.150000,1.200891,0.513222
0.059600,-82.529000,-230.150000,1.156875,0.510755
0.359600,-82.529000,-230.150000,1.204069,0.513638
0.659600,-82.529000,-230.150000,1.263495,0.517926
0.959600,-82.529000,-230.150000,1.177445,0.511694
1.259600,-82.529000,-230.150000,1.205673,0.520043
1.559600,-82.529000,-230.150000,1.211090,0.513296
1.859600,-82.529000,-230.150000,1.144808,0.510275
2.159600,-82.529000,-230.150000,1.181286,0.511782
2.459600,-82.529000,-230.150000,1.193635,0.508936
2.759600,-82.529000,-230.150000,1.147164,0.511814
3.059600,-82.529000,-230.150000,1.201591,0.515518
3.359600,-82.529000,-230.150000,1.211493,0.516421
3.659600,-82.529000,-230.150000,1.231331,0.509829
3.959600,-82.529000,-230.150000,1.173846,0.514839
4.259600,-82.529000,-230.150000,1.191706,0.515252
4.559600,-82.529000,-230.150000,1.205105,0.520833
4.859600,-82.529000,-230.150000,1.198880,0.515652
5.159600,-82.529000,-230.150000,1.211181,0.515738
5.459600,-82.529000,-230.150000,1.229348,0.515432
-11.640400,-82.229000,-230.150000,1.182084,0.508064
-11.340400,-82.229000,-230.150000,1.173694,0.502389
-11.040400,-82.229000,-230.150000,1.208836,0.508718
-10.740400,-82.229000,-230.150000,1.140885,0.506914
-10.440400,-82.229000,-230.150000,1.143767,0.508988
-10.140400,-82.229000,-230.150000,1.221843,0.503636
-9.840400,-82.229000,-230.150000,1.206779,0.512533
-9.540400,-82.229000,-230.150000,1.198132,0.509493
-9.240400,-82.229000,-230.150000,1.208066,0.509587
-8.940400,-82.229000,-230.150000,1.175788,0.515873
-8.640400,-82.229000,-230.150000,1.192501,0.507784
-8.340400,-82.229000,-230.150000,1.186420,0.514347
-8.040400,-82.229000,-230.150000,1.168743,0.513724
-7.740400,-82.229000,-230.150000,1.209389,0.509794
-7.440400,-82.229000,-230.150000,1.182200,0.511921
-7.140400,-82.229000,-230.150000,1.183747,0.511114
-6.840400,-82.229000,-230.150000,1.181329,0.517880
-6.540400,-82.229000,-230.150000,1.193614,0.508672
-6.240400,-82.229000,-230.150000,1.173554,0.514454
-5.940400,-82.229000,-230.150000,1.199458,0.512468
-5.640400,-82.229000,-230.150000,1.207269,0.516704
-5.340400,-82.229000,-230.150000,1.228445,0.513227
-5.040400,-82.229000,-230.150000,1.180209,0.511507
-4.740400,-82.229000,-230.150000,1.168941,0.511311
-4.440400,-82.229000,-230.150000,1.195911,0.513045
-4.140400,-82.229000,-230.150000,1.141631,0.515651
-3.840400,-82.229000,-230.150000,1.190413,0.512785
-3.540400,-82.229000,-230.150000,1.216084,0.514701
-3.240400,-82.229000,-230.150000,1.221941,0.513729
-2.940400,-82.229000,-230.150000,1.220541,0.511845
-2.640400,-82.229000,-230.150000,1.191408,0.507732
-2.340400,-82.229000,-230.150000,1.163701,0.514546
-2.040400,-82.229000,-230.150000,1.182143,0.512579
-1.740400,-82.229000,-230.150000,1.167332,0.511962
-1.440400,-82.229000,-230.150000,1.186800,0.518186
-1.140400,-82.229000,-230.150000,1.159303,0.511429
-0.840400,-82.229000,-230.150000,1.168782,0.509404
-0.540400,-82.229000,-230.150000,1.161298,0.515162
-0.240400,-82.229000,-230.150000,1.202383,0.512901
0.059600,-82.229000,-230.150000,1.205209,0.507466
0.359600,-82.229000,-230.150000,1.174466,0.508002
0.659600,-82.229000,-230.150000,1.191401,0.516950
0.959600,-82.229000,-230.150000,1.163047,0.508600
1.259600,-82.229000,-230.150000,1.174817,0.516937
1.559600,-82.229000,-230.150000,1.171664,0.510908
1.859600,-82.229000,-230.150000,1.208562,0.508416
2.159600,-82.229000,-230.150000,1.188370,0.510621
2.459600,-82.229000,-230.150000,1.174624,0.509182
2.759600,-82.229000,-230.150000,1.200783,0.512638
3.059600,-82.229000,-230.150000,1.209350,0.514206
3.359600,-82.229000,-230.150000,1.196841,0.511308
3.659600,-82.229000,-230.150000,1.216384,0.509228
3.959600,-82.229000,-230.150000,1.172289,0.512208
4.259600,-82.229000,-230.150000,1.220151,0.514918
4.559600,-82.229000,-230.150000,1.194759,0.516892
4.859600,-82.229000,-230.150000,1.194678,0.510042
5.159600,-82.229000,-230.150000,1.223418,0.513251
5.459600,-82.229000,-230.150000,1.215174,0.513868
-11.640400,-82.529000,-229.850000,1.198420,0.508682
-11.340400,-82.529000,-229.850000,1.157278,0.506751
-11.040400,-82.529000,-229.850000,1.192970,0.515667
-10.740400,-82.529000,-229.850000,1.202159,0.516450
-10.440400,-82.529000,-229.850000,1.206214,0.509912
-10.140400,-82.529000,-229.850000,1.184642,0.511936
-9.840400,-82.529000,-229.850000,1.195319,0.512706
-9.540400,-82.529000,-229.850000,1.207160,0.515016
-9.240400,-82.529000,-229.850000,1.205165,0.511192
-8.940400,-82.529000,-229.850000,1.252135,0.515690
-8.640400,-82.529000,-229.850000,1.114547,0.512441
-8.340400,-82.529000,-229.850000,1.216395,0.513192
-8.040400,-82.529000,-229.850000,1.184842,0.515734
-7.740400,-82.529000,-229.850000,1.170060,0.513238
-7.440400,-82.529000,-229.850000,1.200349,0.517359
-7.140400,-82.529000,-229.850000,1.179491,0.517485
-6.840400,-82.529000,-229.850000,1.179338,0.517700
-6.540400,-82.529000,-229.850000,1.140544,0.513190
-6.240400,-82.529000,-229.850000,1.168071,0.512179
-5.940400,-82.529000,-229.850000,1.167757,0.512354
-5.640400,-82.529000,-229.850000,1.154986,0.509327
-5.340400,-82.529000,-229.850000,1.171954,0.510807
-5.040400,-82.529000,-229.850000,1.222418,0.515116
-4.740400,-82.529000,-229.850000,1.196421,0.516755
-4.440400,-82.529000,-229.850000,1.175430,0.524677
-4.140400,-82.529000,-229.850000,1.239843,0.508621
-3.840400,-82.529000,-229.850000,1.218769,0.515408
-3.540400,-82.529000,-229.850000,1.180764,0.518030
-3.240400,-82.529000,-229.850000,1.160753,0.513291
-2.940400,-82.529000,-229.850000,1.206187,0.517633
-2.640400,-82.529000,-229.850000,1.198678,0.514832
-2.340400,-82.529000,-229.850000,1.145682,0.511713
-2.040400,-82.529000,-229.850000,1.181599,0.513441
-1.740400,-82.529000,-229.850000,1.188402,0.515982
-1.440400,-82.529000,-229.850000,1.217136,0.519338
-1.140400,-82.529000,-229.850000,1.218017,0.515967
-0.840400,-82.529000,-229.850000,1.193441,0.514781
-0.540400,-82.529000,-229.850000,1.192083,0.508045
-0.240400,-82.529000,-229.850000,1.239577,0.518125
0.059600,-82.529000,-229.850000,1.183195,0.513043
0.359600,-82.529000,-229.850000,1.180921,0.518976
0.659600,-82.529000,-229.850000,1.165466,0.512390
0.959600,-82.529000,-229.850000,1.202028,0.520442
1.259600,-82.529000,-229.850000,1.198144,0.512777
1.559600,-82.529000,-229.850000,1.205496,0.517917
1.859600,-82.529000,-229.850000,1.184844,0.510294
2.159600,-82.529000,-229.850000,1.186811,0.508115
2.459600,-82.529000,-229.850000,1.196132,0.517682
2.759600,-82.529000,-229.850000,1.163652,0.511417
3.059600,-82.529000,-229.850000,1.178078,0.513147
3.359600,-82.529000,-229.850000,1.190307,0.514465
3.659600,-82.529000,-229.850000,1.202648,0.514601
3.959600,-82.529000,-229.850000,1.207320,0.514774
4.259600,-82.529000,-229.850000,1.204057,0.512394
4.559600,-82.529000,-229.850000,1.210162,0.514103
4.859600,-82.529000,-229.850000,1.201753,0.511326
5.159600,-82.529000,-229.850000,1.233179,0.515105
5.459600,-82.529000,-229.850000,1.235531,0.509732
5.759600,-82.529000,-229.850000,1.221481,0.516792
6.059600,-82.529000,-229.850000,1.219128,0.520725
-11.640400,-82.229000,-229.850000,1.209512,0.507346
-11.340400,-82.229000,-229.850000,1.203651,0.505975
-11.040400,-82.229000,-229.850000,1.186369,0.513338
-10.740400,-82.229000,-229.850000,1.189368,0.514568
-10.440400,-82.229000,-229.850000,1.158121,0.505021
-10.140400,-82.229000,-229.850000,1.236166,0.511781
-9.840400,-82.229000,-229.850000,1.167472,0.513062
-9.540400,-82.229000,-229.850000,1.140876,0.512102
-9.240400,-82.229000,-229.850000,1.209352,0.509229
-8.940400,-82.229000,-229.850000,1.184761,0.513751
-8.640400,-82.229000,-229.850000,1.153733,0.509742
-8.340400,-82.229000,-229.850000,1.213170,0.511820
-8.040400,-82.229000,-229.850000,1.174251,0.512226
-7.740400,-82.229000,-229.850000,1.166006,0.508918
-7.440400,-82.229000,-229.850000,1.194642,0.514622
-7.140400,-82.229000,-229.850000,1.187101,0.514901
-6.840400,-82.229000,-229.850000,1.169106,0.511976
-6.540400,-82.229000,-229.850000,1.155027,0.512504
-6.240400,-82.229000,-229.850000,1.168927,0.511372
-5.940400,-82.229000,-229.850000,1.201823,0.514865
-5.640400,-82.229000,-229.850000,1.171980,0.509502
-5.340400,-82.229000,-229.850000,1.193411,0.508904
-5.040400,-82.229000,-229.850000,1.205679,0.513810
-4.740400,-82.229000,-229.850000,1.197408,0.515282
-4.440400,-82.229000,-229.850000,1.151792,0.519847
-4.140400,-82.229000,-229.850000,1.162413,0.506193
-3.840400,-82.229000,-229.850000,1.189350,0.510973
-3.540400,-82.229000,-229.850000,1.176297,0.516622
-3.240400,-82.229000,-229.850000,1.155203,0.510398
-2.940400,-82.229000,-229.850000,1.172691,0.518520
-2.640400,-82.229000,-229.850000,1.184139,0.511043
-2.340400,-82.229000,-229.850000,1.203804,0.508236
-2.040400,-82.229000,-229.850000,1.206487,0.511638
-1.740400,-82.229000,-229.850000,1.167561,0.513125
-1.440400,-82.229000,-229.850000,1.150311,0.517026
-1.140400,-82.229000,-229.850000,1.229308,0.516724
-0.840400,-82.229000,-229.850000,1.174350,0.509332
-0.540400,-82.229000,-229.850000,1.196722,0.508589
-0.240400,-82.229000,-229.850000,1.159956,0.514728
0.059600,-82.229000,-229.850000,1.195280,0.513243
0.359600,-82.229000,-229.850000,1.197053,0.516477
0.659600,-82.229000,-229.850000,1.150899,0.510247
0.959600,-82.229000,-229.850000,1.178299,0.516116
1.259600,-82.229000,-229.850000,1.143514,0.510021
1.559600,-82.229000,-229.850000,1.179259,0.515683
1.859600,-82.229000,-229.850000,1.190214,0.509569
2.159600,-82.229000,-229.850000,1.134998,0.503832
2.459600,-82.229000,-229.850000,1.196885,0.517046
2.759600,-82.229000,-229.850000,1.228900,0.509723
3.059600,-82.229000,-229.850000,1.181119,0.513596
3.359600,-82.229000,-229.850000,1.184448,0.512307
3.659600,-82.229000,-229.850000,1.190870,0.511450
3.959600,-82.229000,-229.850000,1.199736,0.513473
4.259600,-82.229000,-229.850000,1.142165,0.509614
4.559600,-82.229000,-229.850000,1.165736,0.510375
4.859600,-82.229000,-229.850000,1.178853,0.508481
5.159600,-82.229000,-229.850000,1.145170,0.510564
5.459600,-82.229000,-229.850000,1.196255,0.502815
5.759600,-82.229000,-229.850000,1.139487,0.510657
6.059600,-82.229000,-229.850000,1.182417,0.515006
-11.640400,-82.529000,-229.550000,1.201205,0.513109
-11.340400,-82.529000,-229.550000,1.211741,0.513439
-11.040400,-82.529000,-229.550000,1.223695,0.512981
-10.740400,-82.529000,-229.550000,1.230127,0.509776
-10.440400,-82.529000,-229.550000,1.160161,0.506631
-10.140400,-82.529000,-229.550000,1.217957,0.512633
-9.840400,-82.529000,-229.550000,1.191698,0.509846
-9.540400,-82.529000,-229.550000,1.234719,0.514120
-9.240400,-82.529000,-229.550000,1.215100,0.514962
-8.940400,-82.529000,-229.550000,1.230692,0.515161
-8.640400,-82.529000,-229.550000,1.172776,0.507631
-8.340400,-82.529000,-229.550000,1.207263,0.518044
-8.040400,-82.529000,-229.550000,1.224714,0.514338
-7.740400,-82.529000,-229.550000,1.219084,0.518951
-7.440400,-82.529000,-229.550000,1.184036,0.511263
-7.140400,-82.529000,-229.550000,1.228344,0.518791
-6.840400,-82.529000,-229.550000,1.205397,0.513247
-6.540400,-82.529000,-229.550000,1.166945,0.514383
-6.240400,-82.529000,-229.550000,1.156606,0.513318
-5.940400,-82.529000,-229.550000,1.171811,0.509397
-5.640400,-82.529000,-229.550000,1.185102,0.516184
-5.340400,-82.529000,-229.550000,1.181766,0.513701
-5.040400,-82.529000,-229.550000,1.179095,0.516359
-4.740400,-82.529000,-229.550000,1.203812,0.512625
-4.440400,-82.529000,-229.550000,1.237053,0.518728
-4.140400,-82.529000,-229.550000,1.187158,0.517127
-3.840400,-82.529000,-229.550000,1.188267,0.519763
-3.540400,-82.529000,-229.550000,1.182741,0.513146
-3.240400,-82.529000,-229.550000,1.167181,0.511053
-2.940400,-82.529000,-229.550000,1.212241,0.512416
-2.640400,-82.529000,-229.550000,1.195131,0.511651
-2.340400,-82.529000,-229.550000,1.231254,0.514904
