x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-17.925900,-148.602000,323.350000,1.293556,4.943344
-17.625900,-148.602000,323.350000,1.298907,4.948900
-17.325900,-148.602000,323.350000,1.260332,4.938439
-17.025900,-148.602000,323.350000,1.273907,4.966442
-16.725900,-148.602000,323.350000,1.308177,4.928543
-16.425900,-148.602000,323.350000,1.298510,4.952613
-16.125900,-148.602000,323.350000,1.296162,4.965769
-15.825900,-148.602000,323.350000,1.324832,4.942287
-15.525900,-148.602000,323.350000,1.259323,4.921812
-15.225900,-148.602000,323.350000,1.279427,4.943448
-14.925900,-148.602000,323.350000,1.336615,4.952818
-14.625900,-148.602000,323.350000,1.288945,4.944484
-14.325900,-148.602000,323.350000,1.284157,4.932142
-14.025900,-148.602000,323.350000,1.286726,4.960434
-13.725900,-148.602000,323.350000,1.326994,4.969018
-13.425900,-148.602000,323.350000,1.287359,4.931405
-13.125900,-148.602000,323.350000,1.308588,4.963162
-12.825900,-148.602000,323.350000,1.317553,4.944563
-12.525900,-148.602000,323.350000,1.321372,4.989553
-12.225900,-148.602000,323.350000,1.302345,4.947419
-11.925900,-148.602000,323.350000,1.274668,4.930142
-11.625900,-148.602000,323.350000,1.286363,4.960814
-11.325900,-148.602000,323.350000,1.282903,4.933554
-11.025900,-148.602000,323.350000,1.305836,4.965341
-10.725900,-148.602000,323.350000,1.320294,4.940311
-10.425900,-148.602000,323.350000,1.281707,4.954268
-10.125900,-148.602000,323.350000,1.286880,4.948592
-9.825900,-148.602000,323.350000,1.299965,4.921928
-9.525900,-148.602000,323.350000,1.277561,4.931599
-9.225900,-148.602000,323.350000,1.286971,4.928831
-8.925900,-148.602000,323.350000,1.306715,4.893621
-8.625900,-148.602000,323.350000,1.283813,4.942791
-8.325900,-148.602000,323.350000,1.304704,4.907380
-8.025900,-148.602000,323.350000,1.280856,4.928658
-7.725900,-148.602000,323.350000,1.286028,4.916563
-7.425900,-148.602000,323.350000,1.272680,4.939960
-7.125900,-148.602000,323.350000,1.277985,4.934823
-6.825900,-148.602000,323.350000,1.296102,4.930656
-6.525900,-148.602000,323.350000,1.281316,4.931237
-6.225900,-148.602000,323.350000,1.293977,4.937177
-5.925900,-148.602000,323.350000,1.299824,4.921200
-5.625900,-148.602000,323.350000,1.281330,4.918811
-5.325900,-148.602000,323.350000,1.268044,4.918296
-5.025900,-148.602000,323.350000,1.297246,4.909646
-4.725900,-148.602000,323.350000,1.295233,4.943229
-4.425900,-148.602000,323.350000,1.314624,4.925352
-4.125900,-148.602000,323.350000,1.264073,4.949990
-3.825900,-148.602000,323.350000,1.275022,4.919975
